Margin D,% Home Ownership,% Married Couples,% Poverty,% Bachelor's Degree or Higher,% Less than High School,% Non-Hispanic White,% Black,% Native,% Asian,% Hispanic,% Foreign Born
-66.16,72.9035,71.1062,10.8418,25.5126,4.0715,95.4058,1.1378,0.2362,0.2362,2.0395,1.374
-53.19,74.4958,69.9254,14.2266,22.7944,8.4216,83.1332,1.6877,0.6937,0.7662,11.3895,4.6904
4.59,43.1899,50.6142,22.3847,45.601,4.244,76.5242,6.0901,0.3384,4.9083,8.3271,8.1059
-73.58,76.9761,67.7705,7.8157,23.0898,11.3218,94.1223,1.7415,0.1583,0.0792,2.5134,0.7124
-62.91,75.7917,61.5723,10.3226,23.7071,7.8719,92.4222,0.1985,0,0.5625,3.2429,0.5625
-63.16,78.01,64.792,11.1371,23.1105,11.9421,92.3143,2.3028,0.8923,0,3.4111,2.1877
-30.49,66.697,62.0684,11.5231,27.3416,8.5252,80.1722,2.7806,0.4643,2.2541,11.2795,5.8628
-72.86,69.9542,76.1648,6.0468,25.1164,15.5542,81.4318,0,0.0814,1.2406,15.5786,7.5453
-11.8,62.9497,59.7505,13.7168,30.8678,10.3736,68.073,8.5779,0.6247,4.2819,14.5685,8.5635
-29.07,66.7122,58.7543,16.8745,10.9959,33.7073,30.0908,4.5058,0.5548,2.6489,61.2332,30.6412
2.99,64.4277,61.8147,11.441,30.926,7.7751,73.9401,8.312,0.8012,1.4793,12.3479,4.0534
-78.55,76.7196,66.8147,5.2696,22.0143,3.9075,92.9769,0.9976,0.3192,0,5.1077,2.5539
-68.68,66.9025,65.2295,11.5063,21.7827,7.6679,83.614,0.7073,0.8252,0.9262,12.159,3.8397
-67.03,77.0723,72.5435,11.2581,22.288,6.9604,94.6788,0.3309,0.5238,0.7444,2.2333,0.965
-63.33,81.1971,69.5834,12.5154,25.2252,9.3209,83.3772,0.287,1.1241,0.0957,13.3461,5.3337
-60.05,74.352,73.3927,18.2987,18.9804,21.4902,57.6511,0,0.1462,0,40.5945,11.4522
-74.99,70.2315,72.4822,20.0146,13.6609,21.7836,60.5568,0.7674,0.3926,0.3213,36.4091,19.5253
-50.46,74.1185,67.5284,11.8365,23.2838,7.71,89.5734,0.9561,1.2893,0.6317,5.4166,1.1595
-65.75,67.6148,68.9896,11.9648,22.5922,6.7398,90.0384,2.1383,0,0.9219,6.5301,5.2369
-68.77,74.9094,66.4608,6.9303,24.8476,6.7511,95.0704,0.1056,0.0704,1.6901,2.1479,2.007
-48.2,85.4592,69.9293,4.878,24.1956,4.6147,92.1614,0.5371,0.3193,1.2774,3.8467,1.2048
-88,75.9434,76.8883,9.4254,32.4299,5.3271,91.5502,0.1906,0,0.3812,4.7014,3.939
-65.48,77.916,73.0604,10.8639,20.3267,8.4003,95.74,0.1092,0.0546,0.1456,3.5864,2.6397
-68.08,73.3405,77.4286,3.2857,20.6,13.4,61.7371,0.939,0.0939,0.6573,35.2113,13.5211
-61.45,73.3028,60.5337,14.1304,16.5083,11.5058,92.0235,0.4604,0.4949,0.0115,3.2113,1.0704
-60.41,77.0572,56.1766,19.5977,17.201,9.3154,92.6829,0.4435,1.077,0,0.3801,0.1901
31.28,57.4075,52.9324,19.1785,18.1339,21.1259,40.8769,21.7116,0.3142,4.5547,28.888,16.8305
-67.1,76.1215,68.1454,20.5441,15.6754,20.4334,93.2785,3.0954,0.2341,0.5098,1.9561,1.6179
-63.48,74.9244,64.5835,18.717,16.1268,17.8539,95.0201,0.9931,0,0.6207,2.1581,1.8526
-47.63,76.0524,62.0954,15.6962,20.1705,10.1113,93.7927,2.798,0,0.2722,1.7984,1.1067
-59.9,80.6852,63.6927,15.3719,15.9495,12.8201,92.4801,4.0837,0.2366,0.2241,1.3571,2.4776
-47.49,66.6824,58.7439,24.2226,16.3297,16.9624,90.386,3.466,0.1231,0.3373,3.2244,1.9392
-42.89,72.0738,64.0339,20.4464,14.4702,23.1303,95.0627,1.5217,0.1133,0.4694,1.6673,0.5099
-63.23,66.0486,58.3787,35.5016,9.1587,30.3668,94.2443,2.7584,0.224,0.168,1.0638,0.4442
-35.69,74.5048,68.4488,7.1761,32.1177,6.8544,87.7412,2.8856,0.0963,2.398,4.2394,5.717
-30,63.1508,58.6144,15.2887,19.431,16.0242,85.1182,6.9249,0,0.8077,6.8003,5.165
-33.16,68.7589,58.4954,18.8661,19.3878,11.7887,93.1022,2.2944,0.0629,0.2978,1.8162,1.1052
-24.69,67.1686,60.7156,14.2392,25.1573,12.8833,85.403,7.9241,0.3036,0.8408,3.3231,2.489
-61.19,74.0205,62.5091,17.8328,13.2029,14.2683,96.0747,0.3612,0.289,1.0957,0.8188,0.3733
-52.36,71.0153,59.0282,34.4238,15.195,24.4162,96.5554,1.3177,0.2312,0.3314,0.9478,0.5163
-52.45,80.587,66.5643,18.5574,11.9359,15.9431,94.3101,1.7744,0.2627,0.3519,1.5563,0.8029
-47.99,80.3065,66.4319,9.0061,14.7325,11.5283,94.4094,1.0041,0.2482,0.6923,2.0057,1.649
-63.36,72.0452,64.6079,19.256,13.9393,20.3582,94.7117,0.5484,0.1567,0.3134,3.2827,1.9743
-53.98,76.3703,63.4487,16.7792,15.2841,12.9843,90.8833,6.2667,0,0,2.5035,1.8895
-31.82,62.4433,58.751,21.5199,28.5022,10.5191,89.6465,3.4915,0.3141,1.0969,2.7165,3.8983
-18.63,69.7328,60.5404,13.5032,36.3174,9.2426,92.2982,3.1951,0.0797,0.9735,2.0493,2.1818
-64.29,81.7172,68.1693,16.8466,14.9031,16.6617,93.6873,0.7943,0.648,0.7943,2.3411,1.2333
-44.44,64.3258,56.5755,24.0755,8.2196,21.7331,88.6515,2.802,0.3186,0.328,6.7754,2.5771
-52.94,77.3683,60.9457,25.3446,12.5698,20.8208,96.6457,0.5449,0.4603,0.1068,1.3587,0.5008
-73.37,77.2914,62.5648,25.4675,12.7749,23.9597,94.6427,0.7932,0.3211,0.1511,2.9336,1.0765
-28.42,48.1124,62.1397,19.5855,18.1071,14.4463,65.5544,21.5532,0.5419,1.5865,7.871,2.8692
-32.01,67.3582,59.2654,14.735,20.1329,13.8003,90.1532,4.5787,0.1501,0.6144,2.9051,1.5957
-77.01,67.8562,60.9024,36.5976,9.8349,35.2957,92.5766,3.5841,0.1227,0,2.5628,1.031
-74.55,69.5107,57.9745,24.1407,10.2539,26.7639,95.026,0.363,0,0.2943,2.8353,1.1282
-64.12,81.8895,60.9762,14.4881,13.0674,16.1772,96.0556,0.7889,0.2222,0,1.2333,0.8222
-68.33,72.8976,61.365,21.3678,13.3128,18.2359,92.4145,2.0905,0,0.7615,1.3588,1.1647
-27.88,67.9385,60.6166,16.5777,22.9428,9.9976,88.0178,4.3046,0.1682,1.7268,3.1312,3.0286
-58.72,80.3889,62.8827,18.1697,10.2649,21.8825,95.0898,1.4912,0.4037,0.0824,0.7497,0.2142
-51.22,75.3468,67.4259,30.5767,9.7451,24.9503,95.6325,3.5686,0.0799,0,0.4794,0.2663
-57.26,72.1404,53.1995,30.8528,9.8596,24.3968,99.0228,0.1125,0.1476,0.0141,0.1055,0.0281
20.75,54.4351,52.7137,16.81,43.65,8.7745,71.0007,14.4535,0.1017,3.7442,7.1937,9.6634
-57.45,73.2238,67.8155,19.8935,12.8574,20.3914,95.79,2.1911,0.062,0.0896,1.0818,0.4341
-51.16,69.9067,61.8669,30.6671,11.3398,24.7651,97.032,0.8558,0.0082,0.3319,0.8394,0.502
-0.95,62.8013,53.3898,12.357,29.8734,11.0129,81.5749,9.3115,0.0792,1.797,3.3684,4.158
-33.47,61.3273,44.6219,28.2394,13.4146,20.9158,70.8157,24.0131,0.6852,0.1468,1.9576,0.6199
-55.41,72.0129,62.1735,14.7948,11.6398,18.8292,91.0496,2.0144,0,0.0687,5.265,2.3578
-56.56,82.4038,65.8713,15.7272,17.5948,18.975,94.1874,1.9375,0.1548,0.258,2.2184,2.0235
-58.7,68.5155,61.7286,16.3983,12.9261,13.4041,94.4291,0.7976,0.1323,0.1242,2.7815,1.3186
-56.68,75.475,66.2833,19.5995,17.3604,12.5784,86.5335,4.0834,0.1396,0.4537,6.6876,2.827
-58.84,72.5968,63.7138,25.4159,10.5104,18.5471,95.2223,1.1544,0.4305,0.061,1.3792,1.1697
-67.41,73.8273,63.1734,18.0499,13.1612,24.5088,94.2982,2.5959,0.7013,0.082,0.8562,0.9746
-45.07,77.5896,64.9892,16.8631,17.137,11.0076,96.1834,0.9506,0.0225,0.4866,1.0885,0.7791
-39.11,79.1906,74.0332,11.7518,11.4447,14.5676,95.4931,0.8945,0.0917,0.5734,1.5367,0.9748
-23.97,61.4825,61.6996,13.242,22.0076,9.4581,76.0198,11.2304,0.1299,2.1202,5.6668,3.7613
-71.76,68.8252,61.7047,35.9813,10.8306,27.2397,95.011,2.1986,0,0.2921,0.9738,0.5618
-44.41,68.9551,68.8546,17.5625,14.6091,17.9311,93.6545,1.7199,0,0,2.4143,0.8706
-53.02,74.126,64.9572,21.4932,11.4277,23.8076,91.5265,4.0899,0.5446,0.4859,1.8474,0.8596
-24.6,61.3152,59.2795,18.5468,18.1952,13.0967,86.5696,7.2901,0.2029,0.4233,2.553,1.4969
-45.64,72.1211,61.9433,18.2599,13.0898,14.8706,91.4336,2.9665,0,0.6285,3.2556,1.7724
-57.11,82.8142,57.2573,14.8531,15.7991,19.9087,86.4523,8.3592,0.3991,0.7095,1.8404,1.2195
-47.97,69.4642,61.8903,19.3537,16.5312,13.2933,88.4935,6.4217,0.1985,0.5934,2.0935,1.2001
-79.3,75.1823,63.1758,32.0218,13.8181,25.3545,97.8906,0.3142,0,0,0.2468,0
20.1,61.7515,53.2827,14.2402,33.4418,9.3897,67.4474,21.4588,0.1467,2.8579,5.4393,7.7991
-32.45,64.5821,61.8416,16.9395,29.5048,12.6991,88.8369,4.5275,0.2942,1.4444,3.4639,5.014
-67.13,71.9015,66.4759,22.6832,16.3004,19.3792,97.2342,0.4904,0.0751,1.5066,0.3269,1.1664
-19.29,66.1336,58.1573,11.4819,31.6994,10.1361,88.524,4.5549,0.1141,1.2724,3.2306,3.265
-53.88,74.7652,62.896,31.2289,14.8632,24.9266,96.848,0.5177,0.1311,0.2097,0.9764,0.6291
-67.04,65.4962,59.7343,33.2435,14.1987,26.5131,95.766,0.813,0.7174,0.3762,1.2084,1.5431
-57.27,74.0812,63.5233,14.6389,12.358,15.9779,91.3757,3.3934,0.0704,0.3731,3.2456,2.1825
-66.74,69.942,62.5881,23.1991,14.4487,18.9487,95.7569,0.7356,0.3877,0.3927,1.5574,0.8036
-63.19,74.9308,66.3134,26.5108,9.7615,24.8845,98.0218,0.1851,0.0383,0.2042,1.1805,0.3382
-63.98,68.8975,48.8947,34.6023,8.2628,31.8823,95.6547,0.7557,0.683,0.218,0.436,0.8138
-80.51,81.3788,63.8652,38.0008,8.6862,28.659,97.5396,0.1459,0,0.3793,0.496,0.3015
-59.41,74.1693,58.3095,33.6467,12.1421,24.3157,97.4568,0.3723,0.1839,0.2646,0.8029,0.4351
-70.76,73.9749,61.9858,24.4123,9.0553,24.1686,97.764,0.6708,0.2161,0.1416,0,0.2012
-57.13,78.3335,67.8868,21.2617,12.9971,20.1239,94.2474,1.9039,0.0204,0.1634,1.6465,0.952
-61.38,79.2844,67.1352,14.5671,11.8347,16.2355,95.3546,0.4548,0.1408,0.1408,1.9816,0.3465
-48.37,69.6967,63.7776,16.9755,16.3835,15.0535,88.5733,6.6984,0.0632,0.2565,2.8511,1.4088
-47.49,79.3579,63.7366,15.8001,16.8978,12.2048,90.1221,5.6825,0.6045,0.3748,1.8619,1.5718
-26.78,65.0679,57.3086,15.7824,24.242,9.5449,83.2996,10.4845,0.3493,0.8779,2.525,1.5061
-54.34,70.1421,65.4463,33.4316,7.1894,23.442,89.4303,5.6628,0.2577,0.4523,2.4735,0.4867
-37.98,78.4195,71.4612,16.0695,13.4758,12.6704,96.0681,1.2496,0.5171,0.2262,0.8618,0.711
-52.41,59.0545,59.1676,18.8918,30.7738,12.5101,89.4628,4.0858,0.3469,0.8832,2.4746,2.9239
-78.71,72.5299,64.2614,28.2886,9.5009,30.2656,98.7671,0.032,0.032,0.1041,1.0648,0.1041
-39.14,73.3828,56.2041,23.0468,12.6174,18.5458,87.7832,7.2802,0.1871,0.2131,2.6762,1.2679
-31.67,80.9618,68.1797,10.414,19.2213,11.3458,96.3484,0.9393,0.1475,0.1988,1.6479,0.981
-76.72,70.4551,72.1,19.9748,11.7001,25.6434,92.2819,5.0652,0.249,0.0944,1.9832,0.3177
-53.51,67.6269,61.7049,17.7908,19.4676,13.6928,88.961,6.323,0.0468,0.9058,1.9168,2.4719
-46.43,72.6158,72.8145,12.1366,19.3814,11.3149,89.4401,3.5626,0.7487,0.6564,3.6903,1.5506
-50.32,79.8189,70.4556,23.7136,11.1726,22.6006,97.1287,0.1552,0,0.3104,1.133,0.5898
-46.63,72.2651,66.1785,14.1808,18.5148,15.6002,90.8207,4.1682,0.0371,0.4539,2.9455,2.1212
-59.54,78.3505,69.143,23.1954,12.9835,24.4454,94.9183,1.5544,0.269,0.3986,0.8171,0.8171
-74.5,69.7172,63.5539,23.7927,14.3743,25.1753,93.3471,2.4372,0.0847,0.2917,3.0865,2.1361
-41.76,67.8561,58.6147,18.2474,15.6529,15.2064,92.7844,2.7614,0.3335,0.0753,2.7543,1.0544
-56.39,74.6557,63.5505,22.7481,12.5343,23.7379,92.6626,3.4016,0.5418,0.587,1.3471,0.7526
-48.85,79.6318,67.0153,15.1727,12.5805,17.8657,92.0455,4.2163,0.1745,0.7851,1.525,1.6672
-36.61,75.9592,66.9638,9.2082,18.0245,10.2292,90.3658,5.0931,0.0438,0.5411,2.1577,1.0471
-42.79,68.8659,58.5791,28.0474,8.8907,24.1819,95.7361,1.2582,0.2516,0,1.44,0.9087
-55.51,76.0798,63.4841,18.8772,13.6461,16.7064,94.2587,0.8641,0.0374,0.2783,3.4689,1.7365
-21.45,84.7018,79.2918,5.8805,42.4127,6.167,88.3048,3.5609,0.2031,1.5311,3.9611,3.6154
-58.52,74.7685,67.6484,19.0876,10.9453,20.6628,98.4346,0.5743,0.1575,0,0.3798,0.0463
-76.74,68.4272,48.4974,30.3206,16.1541,31.2399,93.4264,5.4705,0,0.1576,0,0.2701
-60.55,75.3093,66.4572,17.8041,13.2327,16.1733,96.0747,1.0774,0.048,0.5696,1.3588,1.0568
-54.33,75.8507,56.0648,26.1117,14.397,23.0917,95.1848,1.8592,0.0376,0.8601,1.0442,1.2921
-60.71,72.9476,63.3292,24.9396,13.0497,23.025,96.8973,0.8807,0.1143,0.5563,0.9597,0.7496
-48.58,69.0356,63.5978,21.392,15.9088,19.704,95.7412,0.3576,0.317,0.6014,1.6743,1.4873
-62.67,68.9815,60.7788,22.7129,16.4762,17.176,94.2315,0.8718,0.317,0.8221,2.4911,2.0047
-55.06,74.9129,55.5124,27.1169,16.3238,15.2621,93.9237,1.7899,0,0,4.2864,0.0942
-69.92,76.1614,66.869,19.9854,11.359,21.5645,97.1819,0.1546,1.201,0.1367,0.9275,0.0773
-21,59.84,52.8009,27.9236,25.0579,15.833,94.5159,1.5302,0.2163,0.7998,1.7179,2.3422
-69.1,74.126,58.6457,23.2334,14.6677,21.5201,93.4807,0.3037,0.0225,0.7987,3.78,2.6606
-24.85,70.0258,68.1501,11.5522,28.382,9.0028,86.9647,4.6244,0.1445,1.1341,4.328,3.6146
-29.63,70.2117,68.9331,11.219,24.885,13.4877,80.169,6.6667,0,0.9276,9.5954,5.7898
-36.73,64.9687,60.7313,15.6391,14.1694,13.0293,85.1675,9.8334,0.407,0.6655,2.4418,1.2099
-54.29,85.1397,74.1876,9.7359,20.2957,9.6243,94.0685,1.8576,0.182,0.3373,2.3822,0.8137
-51.24,60.2617,60.4168,17.8908,19.5865,12.8738,89.5311,4.2822,0.0352,1.0129,2.4168,1.7324
-53.27,67.4634,69.2561,18.7132,13.2335,22.5387,85.734,8.1682,0,0.065,3.9867,2.5008
-50.11,80.9572,65.7051,11.7618,16.5519,11.9946,88.1514,7.4469,0,0.4706,2.2493,1.2873
-51.27,77.1012,65.1141,17.272,14.1241,17.2018,93.9939,0.1636,0.4674,0,3.0731,1.6125
-52.24,70.7853,64.0325,20.4318,11.0656,9.9633,82.402,13.1644,0,0.4645,1.9675,1.4824
-16.8,58.7094,57.7468,16.7883,32.2209,11.8869,78.3688,8.8471,0.3405,4.0038,5.3618,9.165
-45.59,74.9618,65.951,15.2414,18.7797,16.0464,87.6986,5.3564,0,0.8816,4.2502,2.3289
-62.01,73.5148,59.7558,25.2551,12.3308,25.4234,93.1617,1.9809,0.0243,0.1557,3.334,2.2243
-51.63,71.8151,62.8249,22.9502,10.0177,17.5475,88.3609,3.3517,0.0918,0.0536,5.4714,3.719
-65.22,68.7956,65.9677,23.5544,20.4282,18.5604,95.9896,0.8829,0.3432,0.2408,1.287,0.9438
-42.23,63.3885,56.5464,29.2039,8.6587,28.218,98.1546,0.0555,0.3191,0.0694,0.3608,0.1943
-12.04,70.7001,64.9366,13.0233,33.7832,8.9389,86.2072,4.5102,0,0.4066,6.714,4.5824
-60.34,71.0829,62.2941,24.1787,13.2945,21.0484,77.3796,17.3127,0.0144,0.0881,2.5538,1.3241
-55.72,74.5237,57.9919,14.5372,11.2881,20.3018,70.9579,18.4363,1.9947,0.5933,6.2144,4.4071
-32.55,81.5184,67.6599,10.6119,26.4488,11.3635,68.4187,21.7286,0.0707,1.0535,5.6046,3.1499
-30.6,78.1455,52.1559,19.1807,9.5893,25.649,65.5619,29.9137,0.4137,0.0756,3.043,1.17
-40.77,69.4915,53.71,24.365,12.2744,23.205,65.0373,26.7821,0.8606,0.5262,1.9327,0.8975
-67.45,77.4704,63.2844,15.5088,17.8091,14.6856,80.2365,12.3559,0.4454,0.4427,3.7443,2.2811
-11.69,73.0902,46.8903,28.4213,12.8278,15.8841,54.3055,43.1879,0.0442,0.0369,0.6119,0.6709
-41,63.4202,59.5061,17.2253,25.1676,10.3478,66.7412,22.6105,0.4656,1.8696,6.634,4.0277
6.76,59.8327,47.1561,23.3253,23.5457,12.9829,44.8556,48.9483,0.3486,1.2806,2.8239,2.276
-35.19,67.4569,56.399,17.2961,22.2619,13.1672,67.4227,24.8052,0.3125,1.3992,3.6103,2.7001
-67.85,76.5075,58.5274,25.1445,13.8263,23.3402,79.1833,16.3931,0.3303,0.3102,3.2026,2.4119
-82.43,84.4184,70.7911,9.8828,12.6638,15.2838,88.2828,3.3766,0.5051,0.5195,5.8874,4.228
-46.77,80.2319,63.4072,22.1384,13.7667,25.7018,66.1171,31.5789,0.1024,0.1638,1.8841,0.5017
-15.79,65.9287,51.3972,33.5826,12.7697,20.4717,45.1611,51.9487,0.2878,0.1376,1.5139,0.9008
-26.88,66.1407,51.4896,25.0466,14.0781,19.8223,56.9319,41.0911,0.0051,0.1466,1.5522,1.6483
-24.8,71.3058,52.5265,21.9546,14.8212,17.4409,58.7746,35.3366,0.8978,0.0989,2.8766,0.8099
13.05,59.7727,48.6117,18.033,34.9314,9.5235,44.6344,45.9525,0.1321,3.1776,4.1835,5.6665
27.01,51.5955,37.0421,44.5952,8.9048,29.4575,28.9741,69.6871,0,0,0.5496,0.4369
-16.97,80.5432,58.1197,17.4692,12.7173,19.9523,53.3581,43.2864,0.5059,0.3407,1.6674,0.8879
-44.74,65.5192,51.4231,28.6627,11.6358,24.2553,66.3223,27.119,0.265,0.4704,3.7334,3.3017
-44.36,72.7469,52.5578,28.9656,11.9817,25.0277,65.125,33.8472,0.0593,0,0.3656,0.4002
-74.1,68.7223,58.243,18.8121,8.4755,17.5386,76.5219,15.8818,0.1432,0.1164,5.0358,2.9185
-31.25,67.885,53.6723,22.1223,13.5657,20.0556,58.7589,31.5453,0.0974,2.7362,4.2108,3.7712
3.71,73.4385,48.8148,18.2425,13.9006,20.356,47.6753,48.0958,0.0792,0.0427,2.605,0.7586
-42.6,70.9764,57.9686,22.8335,14.0135,19.3554,67.2964,29.7185,0.1008,0.5794,1.6563,1.7318
-11.09,61.1985,54.255,15.4754,26.845,14.3301,52.6464,26.3955,0.2992,4.1695,14.5117,13.0132
-55.35,72.9149,62.2879,19.0885,16.88,18.7326,78.1368,16.3767,0.8269,0.4898,2.4554,0.9383
-28.67,64.846,54.8993,17.3227,33.0237,11.3513,65.6726,25.8558,0.2385,1.8717,4.6005,4.1505
-60.26,76.4846,62.0359,15.5777,16.9103,21.7609,76.8317,13.5595,2.1181,0.5861,4.3625,2.9264
-81.1,76.5891,63.0016,20.0118,13.6432,22.4288,82.733,11.0873,1.0311,1.1984,2.8254,2.0287
-19.46,51.4905,45.4205,30.3457,35.6258,11.528,53.2976,40.5897,0.2476,1.6552,3.0627,4.1675
-69.95,81.8385,63.1311,12.4215,19.7006,14.8177,87.6886,5.8944,0.2289,0.6241,3.7393,2.2479
15.5,53.1837,37.1198,36.4492,12.8076,26.1471,33.8404,63.5415,0.1504,0,2.1139,0.796
-13.52,66.7694,52.9859,28.2851,12.965,20.4523,49.3284,49.0824,0.1132,0.5037,0.5701,0.8044
-14.87,43.8229,45.5035,32.3036,19.0495,11.5923,52.0519,41.0431,0.7093,0.7351,2.3679,1.5167
68.15,48.2645,36.4203,23.654,37.5723,13.4599,30.6684,58.8637,0.1443,2.8878,5.4786,5.5329
-23.63,58.3899,50.5919,24.7058,24.2235,13.4634,57.8427,37.3243,0.1582,1.002,2.2162,1.892
-36.3,68.7857,60.1518,18.2047,19.0892,16.2644,63.9215,19.916,1.0584,3.8607,7.3314,5.0561
-22.8,76.3058,48.8373,20.9269,14.9155,20.1691,60.3243,35.7604,0,0.2544,2.6027,1.2809
-32.06,61.7101,51.9981,19.5675,20.897,14.4894,61.2186,31.4171,0.7231,1.2866,3.148,2.6655
-18.61,73.6358,54.2494,25.3277,13.886,19.2401,56.6959,39.1127,0,0,2.3818,0.1051
-34.03,66.7248,49.0871,30.4616,13.1816,21.7227,60.57,35.7936,0.0147,0.3833,2.2162,0.516
-66.48,68.159,58.5948,18.5865,13.3221,14.2581,67.5795,15.9518,6.2482,0.3585,3.8806,1.4047
-28.49,67.7108,52.8066,21.1113,11.5662,19.8131,62.3438,22.7402,0.1621,2.4899,10.0614,5.2458
-29.58,80.7308,62.2344,11.2488,25.2663,9.9787,65.1204,26.326,0.3619,1.0005,6.1262,3.2706
10.27,78.9474,59.441,18.3802,16.6734,22.4605,44.1488,52.5299,1.1071,0.2525,1.7869,1.651
4.42,78.9999,57.2295,17.0498,16.3398,14.6381,48.1791,49.5823,0,0.1643,1.666,0.948
28.2,78.52,53.8646,17.4264,15.8994,13.9216,34.3185,56.1445,0,1.1008,6.0913,4.0424
-14.09,68.2565,53.1269,26.1951,14.7517,23.2827,54.3632,41.4731,0.1816,0.0721,2.2087,0.9414
-36.11,78.8344,58.4999,18.8522,14.5203,18.1191,64.3229,29.0516,0.3946,0.9975,2.9982,1.7569
-29.14,60.7172,50.5867,19.733,10.2318,17.1892,56.0764,30.2778,1.5441,1.4401,7.0338,4.0437
-44.19,78.3686,64.1313,11.4667,33.8309,9.4538,78.5628,11.9649,0.4785,1.512,5.6158,4.0865
-32.81,68.9959,53.9871,21.4456,19.9572,16.3622,63.2272,29.3767,0.2582,0.7489,4.2724,2.0105
5.17,67.5223,44.4298,34.7424,11.3844,22.5481,42.2495,55.3607,0,0.1096,2.061,0.877
-50.04,71.5151,55.7287,20.6029,15.5674,21.0417,66.667,18.9391,5.5634,0.9915,5.152,3.5135
-51.37,81.7199,59.7672,17.2894,17.2128,14.3121,68.9214,24.7528,0.2774,0.1476,4.6929,1.785
-61.93,77.1756,61.7423,17.5995,14.1772,22.1431,78.3145,14.4625,0.466,1.9661,3.5112,2.5992
-64.91,53.0233,66.3253,17.2544,17.5428,13.1877,70.056,14.3516,1.2045,1.8672,9.2998,3.9822
-37.61,67.4218,52.3266,24.3946,11.5799,20.5425,65.5411,30.1195,0.2304,0.0991,2.2785,1.178
-31.06,66.9083,53.7427,29.8341,15.405,16.1326,61.954,33.9713,0.3721,0.2701,1.9392,1.1085
-10.53,73.0582,57.8749,12.4554,21.9867,12.818,55.8561,39.7111,0.0805,0.0613,3.134,1.0115
-71.4,76.8854,56.489,21.9225,11.7165,21.1834,78.77,16.1036,0.1721,0,3.8493,1.5397
-24.97,73.1972,57.3254,11.9567,24.1606,17.9128,52.3658,44.4257,0.1945,0.6093,1.238,1.9445
-49.41,67.226,59.8034,18.677,13.9462,18.1595,64.9969,31.5517,0.531,0,2.0471,1.1109
-2.81,64.3414,58.6371,11.7788,22.7712,9.8185,90.6098,2.1607,0.132,0.7797,1.8568,3.5334
-19.93,71.9813,63.5349,16.0908,19.2442,11.428,94.1247,0.9394,1.8626,0.4513,1.2299,4.3873
35.7,69.2765,61.4431,9.0414,47.6047,4.8511,90.289,2.9322,0.1283,2.1447,2.0735,6.0645
-4.41,79.4227,61.7481,11.5221,24.7904,7.4343,95.624,0.2435,0.1301,0.3769,1.2974,1.4575
12.42,76.3112,63.6245,10.8242,34.0566,5.9367,94.7272,0.8535,0.4652,1.1428,1.4542,3.0769
0.25,70.5345,58.4532,12.8109,28.0501,7.4754,94.5751,0.7573,0.5109,0.91,1.5605,2.3893
21.22,77.2385,61.2812,9.8614,33.5377,6.4303,95.1558,0.4678,0.4854,0.5055,1.5091,2.2989
10.29,79.2123,61.7601,12.3119,33.4752,6.9298,95.8978,0.3743,0.4327,0.9883,1.2456,2.7309
-8.77,80.8042,57.6816,15.146,19.2029,8.0594,95.2719,0.3579,0.2971,0.3649,1.3779,1.4613
-8.34,69.3787,57.6967,14.81,27.7139,8.0176,93.6267,0.8216,1.1089,0.9699,1.3579,2.8892
-26.5,75.9004,59.6879,18.5287,18.4125,9.7377,94.9097,0.4871,0.8019,0.7781,1.4552,1.9601
15.7,74.5244,64.3542,9.6434,36.3582,6.0007,94.5532,0.7842,0.2031,0.7644,1.7178,3.9829
-23.37,76.1221,58.3161,20.3567,16.4785,11.5957,95.7027,0.5819,0.483,0.3682,1.0966,1.6845
4.73,79.1889,61.4295,13.4798,31.3963,7.8405,95.1719,0.4957,0.4375,0.4603,1.4821,2.1548
-19.78,76.5209,56.6914,18.9236,22.0366,10.7024,89.4383,0.4223,5.1157,0.4604,2.3594,4.0043
12.62,73.8753,64.6559,7.4266,32.5078,6.7826,94.2374,0.7948,0.4366,1.2486,1.7165,3.244
-38.27,68.831,57.074,16.5477,18.8858,9.7935,86.969,7.967,0.126,0.928,1.7874,1.9316
14.54,74.169,66.0313,5.7885,41.7453,7.5689,68.2246,16.31,0.1462,3.742,7.8108,8.4429
27.04,66.0639,58.624,9.0469,39.3577,8.5189,57.274,28.475,0.235,6.0007,5.4114,12.6397
-5.62,84.6652,69.6312,4.6102,32.4065,5.3017,78.1567,11.5003,0.1399,1.8031,3.9788,2.7887
-32.85,72.846,60.8758,13.8816,18.4067,15.7069,75.5454,13.5405,0.1634,0.6929,7.3134,5.1711
-23.68,82.0024,74.3267,5.2135,36.376,7.2646,89.0482,3.4526,0.2445,1.8939,3.5307,3.8611
-26.61,73.0342,64.2282,9.7934,23.925,10.5292,85.1188,6.3831,0.0897,1.41,4.4124,3.683
40.89,76.8507,63.5815,6.3347,28.9437,6.8181,40.1604,45.4318,0.5288,3.1751,5.7782,6.3144
-11.93,68.0346,53.4827,15.8069,21.164,12.0739,62.8726,25.7857,0.0622,1.1015,5.6475,3.8521
9.61,75.2372,69.0523,6.8433,41.3966,7.4899,73.4844,9.3695,0.2645,4.4352,9.5859,11.0432
-55.86,78.6398,66.7566,10.4038,20.9436,10.1947,96.4358,0.8551,0.0684,0.4276,1.1288,1.139
-12.03,78.6536,69.7396,7.1825,36.7006,7.3351,76.081,13.4679,0.1574,2.566,4.5551,5.2616
